scenario,sharpe_valid,method,true_state,day,n_paths,median_q,q10,q90,mean_q
sv_jump_big,1.0,ewma_trunc_gaussian,valid,504,10000,0.06740708499316135,0.0002974937584334504,0.8696990838332226,0.24968881111271277
sv_jump_big,1.0,ewma_trunc_gaussian,invalid,63,10000,0.5584758564015657,0.318595435188413,0.7883376891968381,0.554258300873757
sv_jump_big,1.0,ewma_trunc_gaussian,invalid,126,10000,0.6290398966190135,0.23584887034986224,0.9320918600148697,0.6044601903761662
sv_jump_big,1.0,ewma_trunc_gaussian,invalid,252,10000,0.7752052754872483,0.16539566150687054,0.990388984239285,0.6725298457863287
sv_jump_big,1.0,ewma_trunc_gaussian,invalid,504,10000,0.9338062992414171,0.13728965475130075,0.9997066734709874,0.7548612179684007
sv_jump_big,1.0,ewma_trunc_student_t,valid,63,10000,0.4286473505511075,0.20818673113499964,0.648183476409018,0.4296313867356035
sv_jump_big,1.0,ewma_trunc_student_t,valid,126,10000,0.3484608108837659,0.07741937638379506,0.6867849734096155,0.3685728089995573
sv_jump_big,1.0,ewma_trunc_student_t,valid,252,10000,0.19169022896458643,0.011789241542976255,0.693110093423039,0.2750458966570262
sv_jump_big,1.0,ewma_trunc_student_t,valid,504,10000,0.04141910371749547,0.0005295204132116379,0.5661986345552393,0.16569428123404828
sv_jump_big,1.0,ewma_trunc_student_t,invalid,63,10000,0.5715490127110032,0.34592357536519946,0.7926325018079206,0.569392372403015
sv_jump_big,1.0,ewma_trunc_student_t,invalid,126,10000,0.6537872118683827,0.3151826339042796,0.9234071849136847,0.6343300454826913
sv_jump_big,1.0,ewma_trunc_student_t,invalid,252,10000,0.814359763298573,0.30922198106572885,0.9867411422843251,0.7264391701060862
sv_jump_big,1.0,ewma_trunc_student_t,invalid,504,10000,0.9584405452510768,0.41087481624546063,0.9994893907290586,0.8330568516493136
sv_jump_big,0.6,binary_gaussian,valid,63,10000,0.48868143416416887,0.4009430455118748,0.5766644251439653,0.48878533635508864
sv_jump_big,0.6,binary_gaussian,valid,126,10000,0.4777093358385686,0.3540807132279653,0.604749527524971,0.47886917491233755
sv_jump_big,0.6,binary_gaussian,valid,252,10000,0.4523584361369699,0.28330832009807233,0.6378363473443861,0.4573192176280103
sv_jump_big,0.6,binary_gaussian,valid,504,10000,0.4079841360740881,0.19344789214677185,0.6698106522738059,0.422277372037311
sv_jump_big,0.6,binary_gaussian,invalid,63,10000,0.5119987713734124,0.42391607757204175,0.6002140383957254,0.5114681791566426
sv_jump_big,0.6,binary_gaussian,invalid,126,10000,0.5241402304351742,0.3973101571531498,0.6475029571482122,0.5232452988674684
sv_jump_big,0.6,binary_gaussian,invalid,252,10000,0.5450877038826246,0.3645650184396789,0.7169028890190575,0.5423118252899273
sv_jump_big,0.6,binary_gaussian,invalid,504,10000,0.5924356722099251,0.3309985477141093,0.8036195580815167,0.5790675358458486
sv_jump_big,0.6,binary_student_t,valid,63,10000,0.48248940620273095,0.3931784545585302,0.5741457130155516,0.48380249504451633
sv_jump_big,0.6,binary_student_t,valid,126,10000,0.4677230334582331,0.3444160329225067,0.5998707211693122,0.46967060442925856
sv_jump_big,0.6,binary_student_t,valid,252,10000,0.432462742252625,0.2676704996913963,0.6215367162397412,0.43939959237043574
sv_jump_big,0.6,binary_student_t,valid,504,10000,0.3711289240187955,0.17320793570370724,0.6274582973047913,0.3892006165663239
sv_jump_big,0.6,binary_student_t,invalid,63,10000,0.5177113152934258,0.42438055084440274,0.6060464734844969,0.5162029386392999
sv_jump_big,0.6,binary_student_t,invalid,126,10000,0.5326086608767305,0.4022758143155087,0.6591894561025053,0.5320065014195425
sv_jump_big,0.6,binary_student_t,invalid,252,10000,0.566039335704313,0.37748606397063006,0.7327797389204556,0.5594287185570698
sv_jump_big,0.6,binary_student_t,invalid,504,10000,0.6282146905016254,0.3648959955730156,0.8279674550090299,0.610447557891955
sv_jump_big,0.6,ewma_gaussian,valid,63,10000,0.4780768791116861,0.3313968867331891,0.6280674657552396,0.4795962999669402
sv_jump_big,0.6,ewma_gaussian,valid,126,10000,0.4567810403883866,0.21758482377664934,0.6995588477338979,0.45828650807452703
sv_jump_big,0.6,ewma_gaussian,valid,252,10000,0.40194505514583373,0.09929406016228097,0.7782604137586234,0.4218338940941122
sv_jump_big,0.6,ewma_gaussian,valid,504,10000,0.30575679235748865,0.02522146387647277,0.8503478850337102,0.37279243606275725
sv_jump_big,0.6,ewma_gaussian,invalid,63,10000,0.5212667054539373,0.37326634813933984,0.6695476840589054,0.5210820615081371
sv_jump_big,0.6,ewma_gaussian,invalid,126,10000,0.5448611103641152,0.29936792442320964,0.7907287412200942,0.5442703704969475
sv_jump_big,0.6,ewma_gaussian,invalid,252,10000,0.603052580737643,0.21924432067300562,0.9000197832871906,0.5788807704326073
sv_jump_big,0.6,ewma_gaussian,invalid,504,10000,0.7032761421391786,0.15234499011392133,0.9753422037909045,0.6311827559305013
sv_jump_big,0.6,ewma_student_t,valid,63,10000,0.4761565449031832,0.3373580487295404,0.6042007689875178,0.4730439414439868
sv_jump_big,0.6,ewma_student_t,valid,126,10000,0.45021745623114345,0.23685162631143888,0.6462084722234666,0.4467599122382246
sv_jump_big,0.6,ewma_student_t,valid,252,10000,0.385631706737008,0.12630376634958487,0.6836022070256613,0.3973675954056699
sv_jump_big,0.6,ewma_student_t,valid,504,10000,0.2697238680217071,0.0421773013729053,0.7017583755015199,0.3241342598917848
sv_jump_big,0.6,ewma_student_t,invalid,63,10000,0.5240472614457545,0.39414539848124924,0.6645568948308802,0.5263927053549611
sv_jump_big,0.6,ewma_student_t,invalid,126,10000,0.5504935126413157,0.3549329490258355,0.7605932015873175,0.55482501930299
sv_jump_big,0.6,ewma_student_t,invalid,252,10000,0.616534433658285,0.3163716937565723,0.8699182845197323,0.6024530879552419
sv_jump_big,0.6,ewma_student_t,invalid,504,10000,0.7345614803780216,0.29513786507700224,0.9592246779737857,0.6768096229963853
sv_jump_big,0.6,ewma_trunc_gaussian,valid,63,10000,0.4780283559143399,0.3282704625608419,0.6281099849227881,0.47854288507194626
sv_jump_big,0.6,ewma_trunc_gaussian,valid,126,10000,0.4539715104540186,0.208762919080324,0.6992606715115123,0.45481314221598024
sv_jump_big,0.6,ewma_trunc_gaussian,valid,252,10000,0.39272015595909593,0.08531525637230523,0.7815942323288259,0.4145716941514176
sv_jump_big,0.6,ewma_trunc_gaussian,valid,504,10000,0.2792242827331314,0.018133301498128012,0.8561514356990403,0.3611605298654746
sv_jump_big,0.6,ewma_trunc_gaussian,invalid,63,10000,0.5217459016390196,0.37326634813933984,0.6725920469592612,0.521928697879545
sv_jump_big,0.6,ewma_trunc_gaussian,invalid,126,10000,0.5477121132822186,0.29863811069159535,0.8001586709064952,0.5475710137876453
sv_jump_big,0.6,ewma_trunc_gaussian,invalid,252,10000,0.6119147697044529,0.21251703887051054,0.9150542122407287,0.5861125586422491
sv_jump_big,0.6,ewma_trunc_gaussian,invalid,504,10000,0.7215934648614026,0.14270618505878563,0.9824840540676782,0.6420891382614485
sv_jump_big,0.6,ewma_trunc_student_t,valid,63,10000,0.47397418783714795,0.3294762485230178,0.6085313126615023,0.471629000121425
sv_jump_big,0.6,ewma_trunc_student_t,valid,126,10000,0.4455099067585513,0.22197389510184717,0.6540700782290377,0.4422908816270423
sv_jump_big,0.6,ewma_trunc_student_t,valid,252,10000,0.37196140164330244,0.10574340823161704,0.6963797471293067,0.3877325879869442
sv_jump_big,0.6,ewma_trunc_student_t,valid,504,10000,0.2431613493297341,0.02845395888213766,0.7076578301601977,0.30966618084672765
sv_jump_big,0.6,ewma_trunc_student_t,invalid,63,10000,0.5262041656689658,0.388378384191963,0.6697771383830244,0.5275825621959752
sv_jump_big,0.6,ewma_trunc_student_t,invalid,126,10000,0.5561083139139591,0.34692635136343186,0.7778123570828461,0.5595029189756042
sv_jump_big,0.6,ewma_trunc_student_t,invalid,252,10000,0.6303087873042756,0.30417168152205704,0.8888444805808057,0.6115825118386085
sv_jump_big,0.6,ewma_trunc_student_t,invalid,504,10000,0.7574220642219253,0.28183446005478385,0.9708116032874955,0.6898959170016394
