scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
sv_ctrl,binary_gaussian,invalid,63,10000,0.5313199162912281,0.5321141713289705,0.3916704037952148,0.6699065233280518
sv_ctrl,binary_gaussian,invalid,126,10000,0.5570240597982211,0.5636633724260084,0.35874857037955776,0.7488240682031989
sv_ctrl,binary_gaussian,invalid,252,10000,0.6006045475438306,0.6204152150066955,0.3241992317570144,0.8436451303096396
sv_ctrl,binary_gaussian,invalid,504,10000,0.6774998754135467,0.7297209265872157,0.3208456314122442,0.940952192362555
sv_ctrl,binary_student_t,valid,63,10000,0.46259345738068725,0.4581369805525889,0.30699656500830813,0.6265044937225249
sv_ctrl,binary_student_t,valid,126,10000,0.42701402836343894,0.4153079569378171,0.21728570421135987,0.6531823287012033
sv_ctrl,binary_student_t,valid,252,10000,0.37080893538091186,0.3433091623185606,0.11951257401184276,0.6733493679388186
sv_ctrl,binary_student_t,valid,504,10000,0.28505080003504296,0.21457931298056077,0.039073562307513285,0.6570990073889912
sv_ctrl,binary_student_t,invalid,63,10000,0.539450657999236,0.5422253270939701,0.3755943380817144,0.6996988181844268
sv_ctrl,binary_student_t,invalid,126,10000,0.5735316584188759,0.5853291018092571,0.34611865509476664,0.781369223941739
sv_ctrl,binary_student_t,invalid,252,10000,0.6274225016867288,0.6584091248740949,0.32290273162513494,0.8813855081282708
sv_ctrl,binary_student_t,invalid,504,10000,0.7164162191816337,0.7865630851189978,0.33578419349615996,0.962044512180999
sv_ctrl,ewma_gaussian,valid,63,10000,0.4552717622460379,0.455265576504172,0.2693382668870786,0.6425461084383555
sv_ctrl,ewma_gaussian,valid,126,10000,0.40622494192829756,0.39846908160523464,0.13874632871711867,0.6802778596253635
sv_ctrl,ewma_gaussian,valid,252,10000,0.332918772978771,0.28341642812647505,0.04337684398288896,0.6987170937178102
sv_ctrl,ewma_gaussian,valid,504,10000,0.23372474784831437,0.12406269104688578,0.005464603942784796,0.6711923009651197
sv_ctrl,ewma_gaussian,invalid,63,10000,0.5480451937517614,0.548721131036578,0.35971280839958625,0.7339487794874835
sv_ctrl,ewma_gaussian,invalid,126,10000,0.5941417256986153,0.6013973066335225,0.31774267492774383,0.8548485190346773
sv_ctrl,ewma_gaussian,invalid,252,10000,0.6618277221924934,0.7015957131940381,0.2925968547250874,0.9560473318848459
sv_ctrl,ewma_gaussian,invalid,504,10000,0.7639067798980692,0.8734040186853274,0.3288939301805621,0.9945729471529364
sv_ctrl,ewma_student_t,valid,63,10000,0.445493605432052,0.44550793971554226,0.23419548424076864,0.6553462925719217
sv_ctrl,ewma_student_t,valid,126,10000,0.3928308498995825,0.3811066259066823,0.1112753216561526,0.6876071436246735
sv_ctrl,ewma_student_t,valid,252,10000,0.317596459854585,0.2577803117798416,0.02863108110399729,0.7095619025541104
sv_ctrl,ewma_student_t,valid,504,10000,0.21872827376834125,0.09507377184298747,0.0027509182367512425,0.6675723339990204
sv_ctrl,ewma_student_t,invalid,63,10000,0.5557285373445003,0.5552184984267932,0.3429135379066959,0.7687164904810833
sv_ctrl,ewma_student_t,invalid,126,10000,0.6052150996204788,0.615819908642464,0.30322346684304946,0.88887387425634
sv_ctrl,ewma_student_t,invalid,252,10000,0.6761598751038684,0.7304016562553592,0.28456408382036236,0.9707251889965187
sv_ctrl,ewma_student_t,invalid,504,10000,0.7794636494836077,0.9024587760421904,0.3252846015700099,0.9972051254000365
sv_ctrl,ewma_trunc_gaussian,valid,63,10000,0.45524840011056106,0.45531693408014856,0.2692388016688085,0.6427550074554206
sv_ctrl,ewma_trunc_gaussian,valid,126,10000,0.40612595438565313,0.3981596487453034,0.1382803351252543,0.6811586695986098
sv_ctrl,ewma_trunc_gaussian,valid,252,10000,0.3327906418825998,0.2835892116539255,0.04310452830160373,0.7007069353289475
sv_ctrl,ewma_trunc_gaussian,valid,504,10000,0.2335235091510572,0.12376902054565558,0.00542298265369239,0.672771697052677
sv_ctrl,ewma_trunc_gaussian,invalid,63,10000,0.5481099047215308,0.548721131036578,0.3593220026146736,0.7342974435161099
sv_ctrl,ewma_trunc_gaussian,invalid,126,10000,0.5942609175709973,0.6016290804809369,0.31696088099682107,0.8556220376136081
sv_ctrl,ewma_trunc_gaussian,invalid,252,10000,0.6619873666965107,0.7019594456528858,0.2919860163680406,0.9562800408827223
sv_ctrl,ewma_trunc_gaussian,invalid,504,10000,0.7641690666188969,0.8734410806479762,0.32738071887056014,0.9946660269321815
sv_ctrl,ewma_trunc_student_t,valid,63,10000,0.44547728427776073,0.44542548825188777,0.2340717604301403,0.6554378203272955
sv_ctrl,ewma_trunc_student_t,valid,126,10000,0.392754821316128,0.3810197306800049,0.1113298719058767,0.68787887197864
sv_ctrl,ewma_trunc_student_t,valid,252,10000,0.3174931811935269,0.25760590964785035,0.028355420999956544,0.7102002955801886
sv_ctrl,ewma_trunc_student_t,valid,504,10000,0.21861050499583898,0.09437828959920824,0.0027278954251432333,0.6679268485832941
sv_ctrl,ewma_trunc_student_t,invalid,63,10000,0.5557298806550374,0.5553533067371084,0.3429135379066959,0.7688878723387645
sv_ctrl,ewma_trunc_student_t,invalid,126,10000,0.6052604467870513,0.6162935873676305,0.3026144075460204,0.8888907712268558
sv_ctrl,ewma_trunc_student_t,invalid,252,10000,0.6762907815279021,0.7311403615958694,0.28491634894722645,0.9709088787974115
